point_name,month_year,TBOT_avg,PRECTmms_total_mm
3_6_63_61281,2004-05,283.56818,19.448502
3_6_63_61281,2004-06,289.221,11.647301
3_6_63_61281,2004-07,292.63034,5.2435684
3_6_63_61281,2004-08,291.53305,1.0447807
3_6_63_61281,2004-09,287.19397,9.876894
3_6_63_61281,2004-10,279.9081,174.89716
3_6_63_61281,2004-11,275.1073,63.961624
3_6_63_61281,2004-12,273.5945,416.05905
3_6_63_61281,2005-01,273.90686,333.16895
3_6_63_61281,2005-02,274.43848,182.00952
3_6_63_61281,2005-03,276.22433,267.6705
3_6_63_61281,2005-04,276.3957,91.41585
3_6_63_61281,2005-05,282.0469,178.67468
3_6_63_61281,2005-06,284.99988,65.97984
3_6_63_61281,2005-07,294.501,1.4336929
3_6_63_61281,2005-08,292.93835,0.22174072
3_6_63_61281,2005-09,286.22946,6.899325
3_6_63_61281,2005-10,282.33368,37.385017
3_6_63_61281,2005-11,276.53415,182.913
3_6_63_61281,2005-12,274.05,997.424
3_6_63_61281,2006-01,272.91397,286.13538
3_6_63_61281,2006-02,273.56293,285.36145
3_6_63_61281,2006-03,271.06036,543.1666
3_6_63_61281,2006-04,276.77002,392.6766
3_6_63_61281,2006-05,283.80048,21.413969
3_6_63_61281,2006-06,290.35104,5.6219807
3_6_63_61281,2006-07,294.6448,10.9313965
3_6_63_61281,2006-08,291.23984,0.08178711
3_6_63_61281,2006-09,288.1707,0.5462781
3_6_63_61281,2006-10,281.54187,5.8478565
3_6_63_61281,2006-11,275.7964,216.35526
3_6_63_61281,2006-12,272.68976,323.199
3_6_63_61281,2007-01,270.8116,20.730433
3_6_63_61281,2007-02,273.96536,449.2202
3_6_63_61281,2007-03,278.26047,28.70574
3_6_63_61281,2007-04,279.2946,63.8412
3_6_63_61281,2007-05,285.3157,18.75522
3_6_63_61281,2007-06,289.1044,4.0181026
3_6_63_61281,2007-07,293.0306,5.0444336
3_6_63_61281,2007-08,291.4208,0.6201172
3_6_63_61281,2007-09,286.06442,29.72269
3_6_63_61281,2007-10,280.26108,105.12944
3_6_63_61281,2007-11,278.56888,19.530838
3_6_63_61281,2007-12,270.2721,239.3536
3_6_63_61281,2008-01,270.74878,665.0741
3_6_63_61281,2008-02,273.48102,257.97736
3_6_63_61281,2008-03,274.5209,47.888454
3_6_63_61281,2008-04,276.37112,22.00749
3_6_63_61281,2008-05,282.52277,10.895695
3_6_63_61281,2008-06,288.77527,0.07507324
3_6_63_61281,2008-07,293.49774,2.1427774
3_6_63_61281,2008-08,291.9541,0.5817871
3_6_63_61281,2008-09,289.15036,2.0164747
3_6_63_61281,2008-10,282.7502,91.64595
3_6_63_61281,2008-11,278.60916,182.45096
3_6_63_61281,2008-12,272.02893,196.95517
3_6_63_61281,2009-01,273.8944,70.80403
3_6_63_61281,2009-02,272.9405,494.13507
3_6_63_61281,2009-03,273.93536,264.67108
3_6_63_61281,2009-04,277.4002,28.42274
3_6_63_61281,2009-05,285.7694,175.89061
3_6_63_61281,2009-06,287.41388,33.43942
3_6_63_61281,2009-07,293.7068,2.8339558
3_6_63_61281,2009-08,291.7791,1.4932861
3_6_63_61281,2009-09,289.9189,2.5003953
3_6_63_61281,2009-10,280.87057,150.0595
3_6_63_61281,2009-11,276.122,74.92482
3_6_63_61281,2009-12,271.79962,162.39813
3_6_63_61281,2010-01,274.2351,531.4908
3_6_63_61281,2010-02,273.92236,195.31854
3_6_63_61281,2010-03,274.3954,188.58105
3_6_63_61281,2010-04,274.95325,246.86853
3_6_63_61281,2010-05,277.97723,83.708435
3_6_63_61281,2010-06,286.77557,21.964672
3_6_63_61281,2010-07,293.59955,0.9517822
3_6_63_61281,2010-08,290.79575,4.759712
3_6_63_61281,2010-09,288.30368,8.653223
3_6_63_61281,2010-10,282.9229,160.08931
3_6_63_61281,2010-11,274.66202,208.39325
3_6_63_61281,2010-12,273.2597,486.86563
3_6_63_61281,2011-01,274.17825,52.98856
3_6_63_61281,2011-02,270.91077,292.664
3_6_63_61281,2011-03,273.43564,736.41833
3_6_63_61281,2011-04,275.40308,69.904465
3_6_63_61281,2011-05,278.6498,99.75565
3_6_63_61281,2011-06,285.37723,89.76332
3_6_63_61281,2011-07,291.18524,4.590267
3_6_63_61281,2011-08,291.5682,0.049316406
3_6_63_61281,2011-09,290.7803,1.8450414
3_6_63_61281,2011-10,282.6996,102.48192
3_6_63_61281,2011-11,274.80585,59.19883
3_6_63_61281,2011-12,273.8474,2.5295563
3_6_63_61281,2012-01,274.51672,236.93616
3_6_63_61281,2012-02,273.6598,21.646725
3_6_63_61281,2012-03,273.71918,583.7687
3_6_63_61281,2012-04,277.91678,158.83241
3_6_63_61281,2012-05,284.01923,18.680122
3_6_63_61281,2012-06,287.2016,24.340754
3_6_63_61281,2012-07,291.81015,4.4390297
3_6_63_61281,2012-08,293.5239,3.86907
3_6_63_61281,2012-09,290.47504,5.1237917
3_6_63_61281,2012-10,282.43286,117.00727
3_6_63_61281,2012-11,277.61536,474.01132
3_6_63_61281,2012-12,271.3939,768.9876
3_6_63_61281,2013-01,271.37607,31.51363
3_6_63_61281,2013-02,272.8434,25.063398
3_6_63_61281,2013-03,276.7797,105.48822
3_6_63_61281,2013-04,279.76993,41.5024
3_6_63_61281,2013-05,284.00925,40.980324
3_6_63_61281,2013-06,289.85498,24.888306
3_6_63_61281,2013-07,294.40192,4.4141226
3_6_63_61281,2013-08,290.61115,7.2143087
3_6_63_61281,2013-09,286.5631,43.600018
3_6_63_61281,2013-10,280.98557,17.974674
3_6_63_61281,2013-11,277.58997,19.375992
3_6_63_61281,2013-12,273.33954,27.784374
3_6_63_61281,2014-01,276.88974,52.354263
3_6_63_61281,2014-02,274.73132,307.3805
3_6_63_61281,2014-03,276.93,273.74808
3_6_63_61281,2014-04,279.574,45.75744
3_6_63_61281,2014-05,284.38928,25.897297
3_6_63_61281,2014-06,289.791,1.8973389
3_6_63_61281,2014-07,294.56387,1.7115765
3_6_63_61281,2014-08,291.70056,8.026579
3_6_63_61281,2014-09,288.85138,49.19365
3_6_63_61281,2014-10,283.83057,85.66135
3_6_63_61281,2014-11,278.23834,158.93468
3_6_63_61281,2014-12,274.05148,470.47498
3_6_63_61281,2015-01,277.2555,18.805542
3_6_63_61281,2015-02,278.64136,281.15457
3_6_63_61281,2015-03,280.42178,18.546528
3_6_63_61281,2015-04,279.54892,40.150288
3_6_63_61281,2015-05,283.39984,16.768312
3_6_63_61281,2015-06,291.7585,13.709778
3_6_63_61281,2015-07,291.99377,46.678993
3_6_63_61281,2015-08,291.76398,3.6134148
3_6_63_61281,2015-09,288.35315,18.60555
3_6_63_61281,2015-10,285.08765,74.955765
3_6_63_61281,2015-11,273.3836,98.95808
3_6_63_61281,2015-12,271.00272,445.81616
3_6_63_61281,2016-01,273.24362,552.9292
3_6_63_61281,2016-02,276.81744,124.12561
3_6_63_61281,2016-03,275.84805,606.787
3_6_63_61281,2016-04,280.4769,77.70398
3_6_63_61281,2016-05,284.00006,53.981277
3_6_63_61281,2016-06,290.2487,14.107056
3_6_63_61281,2016-07,292.7332,0.008056641
3_6_63_61281,2016-08,292.97134,0.08197403
3_6_63_61281,2016-09,288.3005,0.43362528
3_6_63_61281,2016-10,280.9213,451.9229
3_6_63_61281,2016-11,277.8903,154.73512
3_6_63_61281,2016-12,272.15936,386.8177
3_6_63_61281,2017-01,271.25394,961.536
3_6_63_61281,2017-02,273.15552,902.90625
3_6_63_61281,2017-03,276.87744,209.2321
3_6_63_61281,2017-04,276.6218,243.3801
3_6_63_61281,2017-05,284.60162,8.302592
3_6_63_61281,2017-06,290.036,34.2917
3_6_63_61281,2017-07,294.64813,1.271225
3_6_63_61281,2017-08,294.8256,2.3018827
3_6_63_61281,2017-09,288.29135,11.536547
3_6_63_61281,2017-10,282.7567,26.126081
3_6_63_61281,2017-11,277.43317,431.0581
3_6_63_61281,2017-12,275.74475,24.157932
3_6_63_61281,2018-01,276.30112,211.16034
3_6_63_61281,2018-02,272.95047,29.75607
3_6_63_61281,2018-03,273.96786,493.86472
3_6_63_61281,2018-04,278.8557,135.47261
3_6_63_61281,2018-05,285.03445,26.436897
3_6_63_61281,2018-06,290.35672,1.3821507
3_6_63_61281,2018-07,295.52466,2.2914371
3_6_63_61281,2018-08,292.7955,1.6339111
3_6_63_61281,2018-09,288.15268,1.048749
3_6_63_61281,2018-10,282.37213,15.271475
3_6_63_61281,2018-11,278.31805,246.94931
3_6_63_61281,2018-12,273.0286,157.95442
3_6_63_61281,2019-01,274.47128,507.50748
3_6_63_61281,2019-02,269.26276,946.3771
3_6_63_61281,2019-03,274.34018,377.9309
3_6_63_61281,2019-04,279.5884,90.38919
3_6_63_61281,2019-05,281.15808,192.93546
3_6_63_61281,2019-06,289.79187,3.8215828
3_6_63_61281,2019-07,292.34055,1.0535736
3_6_63_61281,2019-08,292.75955,0.2679634
3_6_63_61281,2019-09,287.13095,9.411073
3_6_63_61281,2019-10,280.32434,4.6226583
3_6_63_61281,2019-11,278.87354,63.42607
3_6_63_61281,2019-12,273.55103,364.44244
3_6_63_61281,2020-01,273.91336,203.76721
3_6_63_61281,2020-02,275.6262,0.20196533
3_6_63_61281,2020-03,274.19952,152.60583
3_6_63_61281,2020-04,279.82498,93.84262
3_6_63_61281,2020-05,284.49612,75.441246
3_6_63_61281,2020-06,289.3223,4.0198307
3_6_63_61281,2020-07,293.66898,1.090435
3_6_63_61281,2020-08,294.01486,2.5251484
3_6_63_61281,2020-09,291.7051,0.034582615
3_6_63_61281,2020-10,286.12643,0.93546486
3_6_63_61281,2020-11,276.47552,106.7945
3_6_63_61281,2020-12,274.18494,126.44605
3_6_63_99431,1951-01,271.85556,529.8687
3_6_63_99431,1951-02,272.24112,242.70425
3_6_63_99431,1951-03,273.85236,169.10132
3_6_63_99431,1951-04,279.25867,89.40348
3_6_63_99431,1951-05,283.1829,50.74019
3_6_63_99431,1951-06,289.79654,0.0151901245
3_6_63_99431,1951-07,292.4617,0.2824707
3_6_63_99431,1951-08,290.76605,7.043556
3_6_63_99431,1951-09,289.16882,4.8285513
3_6_63_99431,1951-10,280.6165,173.4545
3_6_63_99431,1951-11,275.5542,438.2766
3_6_63_99431,1951-12,269.8037,822.6467
3_6_63_99431,1952-01,269.69827,703.60406
3_6_63_99431,1952-02,272.4145,322.71106
3_6_63_99431,1952-03,271.51404,360.6561
3_6_63_99431,1952-04,279.19656,46.81175
3_6_63_99431,1952-05,282.53378,57.087
3_6_63_99431,1952-06,283.69366,40.843235
3_6_63_99431,1952-07,293.21085,11.057579
3_6_63_99431,1952-08,291.02286,0.4649086
3_6_63_99431,1952-09,287.46854,73.52155
3_6_63_99431,1952-10,286.06772,1.0617943
3_6_63_99431,1952-11,274.49448,154.99728
3_6_63_99431,1952-12,272.35388,683.4286
3_6_63_99431,1953-01,275.25662,653.19885
3_6_63_99431,1953-02,272.88257,17.018473
3_6_63_99431,1953-03,273.49582,261.24066
3_6_63_99431,1953-04,276.79935,139.4261
3_6_63_99431,1953-05,277.88013,137.56297
3_6_63_99431,1953-06,284.45654,31.143463
3_6_63_99431,1953-07,293.17157,0.05248642
3_6_63_99431,1953-08,288.79337,11.689327
3_6_63_99431,1953-09,289.69797,3.810883
3_6_63_99431,1953-10,281.54288,88.68172
3_6_63_99431,1953-11,276.7062,266.71716
3_6_63_99431,1953-12,274.80923,107.65022
3_6_63_99431,1954-01,271.477,625.5203
3_6_63_99431,1954-02,276.49713,314.79675
3_6_63_99431,1954-03,272.6857,293.5841
3_6_63_99431,1954-04,280.12656,138.70187
3_6_63_99431,1954-05,285.2386,9.541687
3_6_63_99431,1954-06,286.17987,58.55651
3_6_63_99431,1954-07,292.81482,0.73877716
3_6_63_99431,1954-08,288.2571,3.3691406
3_6_63_99431,1954-09,286.20706,0.040562868
3_6_63_99431,1954-10,281.56287,10.292684
3_6_63_99431,1954-11,278.78705,185.62059
3_6_63_99431,1954-12,272.12204,272.60538
3_6_63_99431,1955-01,269.66458,171.48917
3_6_63_99431,1955-02,271.33398,117.74651
3_6_63_99431,1955-03,273.1559,52.611847
3_6_63_99431,1955-04,274.02084,203.68362
3_6_63_99431,1955-05,282.75677,10.248398
3_6_63_99431,1955-06,287.69394,0.2179699
3_6_63_99431,1955-07,290.16025,0.7112398
3_6_63_99431,1955-08,292.6194,4.314453
3_6_63_99431,1955-09,287.86008,22.426807
3_6_63_99431,1955-10,282.70108,36.49789
3_6_63_99431,1955-11,275.3402,241.93887
3_6_63_99431,1955-12,273.14273,1050.7092
3_6_63_99431,1956-01,272.65402,628.7449
3_6_63_99431,1956-02,269.9213,564.71533
3_6_63_99431,1956-03,274.48636,58.192635
3_6_63_99431,1956-04,277.74426,54.681267
3_6_63_99431,1956-05,282.13965,113.32031
3_6_63_99431,1956-06,287.8484,0.006591797
3_6_63_99431,1956-07,292.77325,0.1282978
3_6_63_99431,1956-08,289.8159,0.0009765625
3_6_63_99431,1956-09,287.5956,21.365887
3_6_63_99431,1956-10,279.37323,205.31409
3_6_63_99431,1956-11,277.0042,14.039856
3_6_63_99431,1956-12,274.4089,83.85719
3_6_63_99431,1957-01,268.5347,213.03415
3_6_63_99431,1957-02,274.68488,312.46628
3_6_63_99431,1957-03,274.3721,251.84238
3_6_63_99431,1957-04,277.64404,166.17755
3_6_63_99431,1957-05,281.83255,204.41614
3_6_63_99431,1957-06,289.75793,2.0861816
3_6_63_99431,1957-07,290.83368,0.03479004
3_6_63_99431,1957-08,289.0806,0.4781685
3_6_63_99431,1957-09,287.9198,80.51585
3_6_63_99431,1957-10,279.4883,95.60072
3_6_63_99431,1957-11,275.1655,98.73885
3_6_63_99431,1957-12,274.85263,332.77103
3_6_63_99431,1958-01,273.84567,349.64474
3_6_63_99431,1958-02,274.59628,601.17285
3_6_63_99431,1958-03,271.77322,366.06177
3_6_63_99431,1958-04,277.20502,210.75258
3_6_63_99431,1958-05,284.23,27.926464
3_6_63_99431,1958-06,286.62704,29.318768
3_6_63_99431,1958-07,292.25394,17.056873
3_6_63_99431,1958-08,292.95505,4.8152847
3_6_63_99431,1958-09,287.69037,2.690411
3_6_63_99431,1958-10,284.66315,4.4818
3_6_63_99431,1958-11,276.9483,70.784
3_6_63_99431,1958-12,277.76004,159.65877
3_6_63_99431,1959-01,273.73813,497.67508
3_6_63_99431,1959-02,271.5668,525.105
3_6_63_99431,1959-03,275.44016,90.25439
3_6_63_99431,1959-04,280.50055,30.222507
3_6_63_99431,1959-05,280.41232,62.284195
3_6_63_99431,1959-06,289.16885,0.115600586
3_6_63_99431,1959-07,293.3896,0.9464569
3_6_63_99431,1959-08,290.50345,3.7343445
3_6_63_99431,1959-09,284.65555,116.26109
3_6_63_99431,1959-10,283.3821,11.296777
3_6_63_99431,1959-11,279.2991,0.34518433
3_6_63_99431,1959-12,274.40775,120.76284
3_6_63_99431,1960-01,270.49908,393.0682
3_6_63_99431,1960-02,272.1353,457.07483
3_6_63_99431,1960-03,275.82175,364.28925
3_6_63_99431,1960-04,277.06982,66.524284
3_6_63_99431,1960-05,280.98212,95.678406
3_6_63_99431,1960-06,291.2202,0.030883789
3_6_63_99431,1960-07,293.52966,23.324219
3_6_63_99431,1960-08,290.70386,0.11816406
3_6_63_99431,1960-09,288.44202,31.32677
3_6_63_99431,1960-10,281.62292,28.78846
3_6_63_99431,1960-11,274.88004,404.1305
3_6_63_99431,1960-12,273.38092,245.13995
3_6_63_99431,1961-01,275.54926,109.79541
3_6_63_99431,1961-02,274.0799,217.33463
3_6_63_99431,1961-03,273.55057,306.69818
3_6_63_99431,1961-04,277.89825,96.006546
3_6_63_99431,1961-05,280.34958,72.91072
3_6_63_99431,1961-06,290.88458,8.205488
3_6_63_99431,1961-07,293.01096,0.8700218
3_6_63_99431,1961-08,291.74353,14.346113
3_6_63_99431,1961-09,285.43588,1.9484215
3_6_63_99431,1961-10,281.45456,63.617844
3_6_63_99431,1961-11,274.842,368.87198
3_6_63_99431,1961-12,272.15146,212.6477
3_6_63_99431,1962-01,271.7891,92.605286
3_6_63_99431,1962-02,272.09424,559.24963
3_6_63_99431,1962-03,272.40973,245.0168
3_6_63_99431,1962-04,280.25348,64.18357
3_6_63_99431,1962-05,280.1879,27.96242
3_6_63_99431,1962-06,288.36072,8.993114
3_6_63_99431,1962-07,292.03937,1.5222816
3_6_63_99431,1962-08,290.43738,19.37893
3_6_63_99431,1962-09,288.54883,12.966755
3_6_63_99431,1962-10,282.12576,813.3822
3_6_63_99431,1962-11,277.57208,90.01434
3_6_63_99431,1962-12,275.85092,184.11548
3_6_63_99431,1963-01,272.95215,266.65625
3_6_63_99431,1963-02,277.77356,192.83884
3_6_63_99431,1963-03,273.34073,317.339
3_6_63_99431,1963-04,273.3412,318.6989
3_6_63_99431,1963-05,282.58966,53.747246
3_6_63_99431,1963-06,286.36392,27.632034
3_6_63_99431,1963-07,289.91083,0.87394714
3_6_63_99431,1963-08,290.10785,2.9090195
3_6_63_99431,1963-09,288.62405,28.329113
3_6_63_99431,1963-10,282.91324,50.554176
3_6_63_99431,1963-11,275.98645,450.37283
3_6_63_99431,1963-12,276.1051,30.566328
3_6_63_99431,1964-01,272.8068,436.7912
3_6_63_99431,1964-02,272.8025,19.541965
3_6_63_99431,1964-03,272.7464,148.33115
3_6_63_99431,1964-04,277.4314,29.825134
3_6_63_99431,1964-05,280.3951,44.218025
3_6_63_99431,1964-06,286.07877,37.12871
3_6_63_99431,1964-07,291.85736,0.015136719
3_6_63_99431,1964-08,290.97028,1.5940838
3_6_63_99431,1964-09,286.8431,2.7454808
3_6_63_99431,1964-10,284.97556,39.063885
3_6_63_99431,1964-11,273.73856,282.78473
3_6_63_99431,1964-12,273.2398,1016.183
3_6_63_99431,1965-01,273.64658,515.9081
3_6_63_99431,1965-02,274.02032,58.626713
3_6_63_99431,1965-03,274.99786,26.544353
3_6_63_99431,1965-04,276.40082,197.3153
3_6_63_99431,1965-05,281.76608,6.0099964
3_6_63_99431,1965-06,287.48276,15.8081455
3_6_63_99431,1965-07,291.29617,6.0476875
3_6_63_99431,1965-08,289.77716,18.303286
3_6_63_99431,1965-09,284.65646,4.1399717
3_6_63_99431,1965-10,285.52576,11.527046
3_6_63_99431,1965-11,276.59424,511.6145
3_6_63_99431,1965-12,271.45905,301.18753
3_6_63_99431,1966-01,271.26907,386.74268
3_6_63_99431,1966-02,270.81802,129.60713
3_6_63_99431,1966-03,275.2015,147.89967
3_6_63_99431,1966-04,280.37048,69.28332
3_6_63_99431,1966-05,285.38977,11.940979
3_6_63_99431,1966-06,287.77603,4.2207394
3_6_63_99431,1966-07,290.0993,4.5553017
3_6_63_99431,1966-08,292.24216,11.719373
3_6_63_99431,1966-09,286.96396,13.697848
3_6_63_99431,1966-10,283.36426,0.0048160553
3_6_63_99431,1966-11,276.67355,447.97507
3_6_63_99431,1966-12,273.11322,374.7931
3_6_63_99431,1967-01,273.22766,586.77124
3_6_63_99431,1967-02,273.99042,22.370571
3_6_63_99431,1967-03,272.898,508.35403
3_6_63_99431,1967-04,270.88458,315.6579
3_6_63_99431,1967-05,281.75934,51.040787
3_6_63_99431,1967-06,286.6101,62.90765
3_6_63_99431,1967-07,293.76596,0.43725586
3_6_63_99431,1967-08,294.04965,2.600834
3_6_63_99431,1967-09,289.23972,8.526165
3_6_63_99431,1967-10,282.69327,72.64483
3_6_63_99431,1967-11,278.65768,218.08597
3_6_63_99431,1967-12,270.10892,255.89207
3_6_63_99431,1968-01,272.44916,471.02243
3_6_63_99431,1968-02,276.24466,257.8619
3_6_63_99431,1968-03,275.54126,200.49689
3_6_63_99431,1968-04,277.76688,5.016512
3_6_63_99431,1968-05,282.67944,40.860626
3_6_63_99431,1968-06,289.22437,8.699403
3_6_63_99431,1968-07,292.83173,8.499041
3_6_63_99431,1968-08,288.55978,20.455767
3_6_63_99431,1968-09,287.65247,0.46774316
3_6_63_99431,1968-10,282.19843,141.15031
3_6_63_99431,1968-11,276.5102,119.939545
3_6_63_99431,1968-12,270.45758,418.03693
3_6_63_99431,1969-01,271.86905,925.1351
3_6_63_99431,1969-02,270.89145,426.2434
3_6_63_99431,1969-03,273.69864,58.925644
3_6_63_99431,1969-04,277.46445,151.0123
3_6_63_99431,1969-05,283.92737,6.743264
3_6_63_99431,1969-06,287.1949,22.771727
3_6_63_99431,1969-07,292.45114,0.068847656
3_6_63_99431,1969-08,292.52814,0.026952744
3_6_63_99431,1969-09,288.49872,0.18884115
3_6_63_99431,1969-10,279.24832,108.77392
3_6_63_99431,1969-11,277.5252,106.26262
3_6_63_99431,1969-12,273.89618,683.0189
3_6_63_99431,1970-01,273.07413,719.3592
3_6_63_99431,1970-02,275.36002,125.94536
3_6_63_99431,1970-03,275.08273,70.69503
3_6_63_99431,1970-04,275.29904,62.823044
3_6_63_99431,1970-05,285.00833,4.778944
3_6_63_99431,1970-06,289.0892,32.204777
3_6_63_99431,1970-07,293.32596,0.4263916
3_6_63_99431,1970-08,291.9391,2.00239
3_6_63_99431,1970-09,286.6764,0.28153598
3_6_63_99431,1970-10,280.4694,68.79336
3_6_63_99431,1970-11,276.68484,473.40137
3_6_63_99431,1970-12,270.58658,583.59247
3_6_63_99431,1971-01,272.95285,270.89072
3_6_63_99431,1971-02,273.6277,39.24279
3_6_63_99431,1971-03,273.14066,388.91766
3_6_63_99431,1971-04,276.146,94.89098
3_6_63_99431,1971-05,279.86243,31.04495
3_6_63_99431,1971-06,286.73566,15.66011
3_6_63_99431,1971-07,292.73788,19.58977
3_6_63_99431,1971-08,293.18417,11.653397
3_6_63_99431,1971-09,285.47623,11.351208
3_6_63_99431,1971-10,279.80664,22.94247
3_6_63_99431,1971-11,274.44983,168.96242
3_6_63_99431,1971-12,268.99155,397.75858
3_6_63_99431,1972-01,270.572,177.39334
3_6_63_99431,1972-02,274.2225,169.05154
3_6_63_99431,1972-03,277.9546,68.89398
3_6_63_99431,1972-04,276.22787,137.14691
3_6_63_99431,1972-05,284.70868,27.272705
3_6_63_99431,1972-06,289.70676,11.169327
3_6_63_99431,1972-07,293.1007,2.6426525
3_6_63_99431,1972-08,291.5602,6.0301323
3_6_63_99431,1972-09,285.18933,76.58287
3_6_63_99431,1972-10,280.2166,67.341705
3_6_63_99431,1972-11,273.85016,260.54736
3_6_63_99431,1972-12,269.5935,295.33167
3_6_63_99431,1973-01,270.61905,502.35797
3_6_63_99431,1973-02,273.6985,379.4872
3_6_63_99431,1973-03,272.32,118.50873
3_6_63_99431,1973-04,277.93066,22.276312
3_6_63_99431,1973-05,286.09393,21.968788
3_6_63_99431,1973-06,290.02838,0.9712944
3_6_63_99431,1973-07,293.3249,2.0921707
3_6_63_99431,1973-08,290.8922,1.8209267
3_6_63_99431,1973-09,287.77536,23.162613
3_6_63_99431,1973-10,281.18796,155.9747
3_6_63_99431,1973-11,273.1482,837.16956
3_6_63_99431,1973-12,273.93112,339.92444
3_6_63_99431,1974-01,270.92432,408.76526
3_6_63_99431,1974-02,272.91342,196.33405
3_6_63_99431,1974-03,274.44193,592.8623
3_6_63_99431,1974-04,276.00327,162.43463
3_6_63_99431,1974-05,282.7727,7.8951645
3_6_63_99431,1974-06,289.25873,1.8288021
3_6_63_99431,1974-07,291.31845,27.106127
3_6_63_99431,1974-08,291.7354,4.5652313
3_6_63_99431,1974-09,290.30878,3.9580512
3_6_63_99431,1974-10,284.2983,43.05205
3_6_63_99431,1974-11,277.08566,94.69768
3_6_63_99431,1974-12,272.59555,288.01184
3_6_63_99431,1975-01,273.38312,135.36542
3_6_63_99431,1975-02,272.36652,582.40063
3_6_63_99431,1975-03,272.47424,419.197
3_6_63_99431,1975-04,273.20364,140.78673
3_6_63_99431,1975-05,282.19498,31.53183
3_6_63_99431,1975-06,288.0907,3.359354
3_6_63_99431,1975-07,291.8355,1.8249683
3_6_63_99431,1975-08,290.1493,11.725897
3_6_63_99431,1975-09,289.9962,11.645836
3_6_63_99431,1975-10,279.81232,197.56375
3_6_63_99431,1975-11,274.6138,70.12543
3_6_63_99431,1975-12,274.9166,49.43667
3_6_63_99431,1976-01,274.50592,44.986603
3_6_63_99431,1976-02,273.20532,217.72415
3_6_63_99431,1976-03,273.08136,70.562164
3_6_63_99431,1976-04,275.97266,84.31222
3_6_63_99431,1976-05,285.49734,1.5557423
3_6_63_99431,1976-06,286.83627,3.054369
3_6_63_99431,1976-07,291.7672,9.367115
3_6_63_99431,1976-08,287.21454,47.43208
3_6_63_99431,1976-09,289.05255,3.8927011
3_6_63_99431,1976-10,283.4543,11.455469
3_6_63_99431,1976-11,280.2895,37.38965
3_6_63_99431,1976-12,275.81216,28.803818
3_6_63_99431,1977-01,272.0722,87.91609
3_6_63_99431,1977-02,276.1052,139.7468
3_6_63_99431,1977-03,271.293,95.84128
3_6_63_99431,1977-04,280.04233,25.178818
3_6_63_99431,1977-05,277.72018,85.89105
3_6_63_99431,1977-06,290.54468,2.3048
3_6_63_99431,1977-07,291.5281,2.5049973
3_6_63_99431,1977-08,292.04337,1.9716797
3_6_63_99431,1977-09,285.49478,116.44639
3_6_63_99431,1977-10,283.01917,11.873398
3_6_63_99431,1977-11,276.2293,155.93823
3_6_63_99431,1977-12,274.76965,405.0384
3_6_63_99431,1978-01,274.2904,580.7821
3_6_63_99431,1978-02,273.73383,268.0629
3_6_63_99431,1978-03,277.6092,258.7138
3_6_63_99431,1978-04,275.26703,219.15642
3_6_63_99431,1978-05,282.62497,21.927177
3_6_63_99431,1978-06,287.4919,4.03689
3_6_63_99431,1978-07,292.18265,0.46954346
3_6_63_99431,1978-08,290.5875,3.7208195
3_6_63_99431,1978-09,285.28033,59.507626
3_6_63_99431,1978-10,285.44617,0.6454922
3_6_63_99431,1978-11,274.67508,93.446594
3_6_63_99431,1978-12,270.4648,60.934425
